customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
31263,37,6,37,1,0,0,0,58,41849.0,4,23,24,2,0,0,0,8,33,0.0
36811,47,17,47,1,0,0,0,57,44382.0,2,26,36,2,5,4,2,9,33,10.431
49424,34,7,34,0,0,0,0,56,50510.0,3,14,24,2,0,0,0,8,34,0.0
42378,37,7,37,1,0,0,0,42,46630.0,6,9,12,4,0,4,2,12,44,10.232999999999999
40627,38,10,38,1,0,0,0,57,46526.0,4,29,36,2,0,0,0,11,31,0.0
55811,52,25,52,0,0,0,0,69,53193.0,1,19,24,0,1,0,0,18,12,0.0
61307,33,4,33,1,0,0,0,48,55271.0,2,28,36,3,2,4,1,6,45,7.922000000000001
28762,47,15,47,1,0,0,0,55,41018.0,2,40,48,2,1,4,3,8,35,11.511
51578,46,19,46,0,0,0,0,61,51344.0,4,-6,0,1,0,0,0,14,24,0.0
15277,29,2,29,0,0,0,0,62,34349.0,5,33,36,1,0,0,0,10,27,0.0
9529,39,10,39,0,0,0,0,52,31153.0,6,40,48,2,1,1,1,9,38,7.499
34677,29,3,29,0,0,0,0,51,43172.0,2,22,24,3,0,3,2,14,33,8.722000000000001
20897,30,1,30,0,0,0,0,65,37707.0,6,22,24,1,1,2,2,7,26,8.621
61304,37,10,37,1,0,0,0,53,55317.0,6,26,36,2,0,0,0,12,33,0.0
115709,39,7,39,0,0,0,0,52,77083.0,6,36,48,3,1,2,1,10,36,11.699000000000002
32590,25,0,25,0,0,0,0,36,42290.0,6,38,48,5,0,0,0,13,49,0.0
4362,26,0,26,0,0,0,0,65,26965.0,2,33,36,1,0,0,0,13,21,0.0
59597,27,0,27,1,0,0,0,63,54897.0,6,35,36,1,2,0,0,7,28,0.0
61877,48,17,48,0,0,0,0,70,55447.0,2,39,48,0,0,0,0,11,18,0.0
24524,28,0,28,1,0,0,0,66,38968.0,6,35,48,0,0,3,2,7,25,12.568
3441,31,5,31,1,0,0,0,41,26189.0,6,15,24,5,1,0,0,20,38,0.0
32231,22,0,22,0,0,0,0,61,42177.0,6,-5,0,1,4,2,0,11,27,0.0
22052,40,11,40,0,0,0,0,66,37987.0,3,19,24,0,0,1,5,11,21,12.829
9239,22,0,22,0,0,0,0,48,30953.0,6,17,24,3,4,5,3,11,39,9.414
53342,52,23,52,1,0,0,0,30,51924.0,6,-3,0,6,2,0,0,9,59,0.0
26842,39,7,39,0,0,0,0,61,40307.0,7,26,36,1,1,2,2,9,28,9.155
33981,40,16,40,0,0,0,0,55,42663.0,2,9,12,2,2,3,2,10,33,9.308
48856,44,17,44,1,0,0,0,52,50073.0,2,41,48,2,2,0,0,9,37,0.0
155,42,14,42,0,0,0,0,58,15562.0,7,-2,0,1,2,0,0,10,31,0.0
42009,20,0,20,1,0,1,0,57,46618.0,4,39,48,2,1,3,17,25,17,23.747
37501,43,16,43,1,0,0,0,47,45122.0,5,6,12,3,0,0,0,8,43,0.0
19108,65,35,65,1,0,0,0,59,36300.0,4,8,12,2,0,0,0,16,23,0.0
44888,31,0,31,1,0,0,0,61,47969.0,5,0,12,1,0,0,0,9,29,0.0
14993,47,17,47,0,0,0,0,45,33877.0,3,34,36,4,2,0,0,19,35,0.0
765,30,1,30,1,0,0,0,58,19856.0,3,19,24,2,0,4,2,11,29,10.354000000000001
51026,37,7,37,0,0,0,0,51,50971.0,5,16,24,3,0,0,0,11,36,0.0
34267,40,11,40,0,0,0,0,51,42695.0,3,25,36,3,1,0,0,3,45,0.0
10017,70,37,70,0,0,0,0,60,31467.0,1,7,12,1,0,2,1,5,33,9.017000000000001
53124,42,13,42,1,0,0,0,64,51891.0,5,14,24,0,0,3,17,12,23,23.979
31535,65,40,65,0,0,0,0,49,42034.0,2,-1,0,3,3,0,0,12,37,0.0
30818,39,14,39,0,0,0,0,63,41623.0,4,40,48,1,0,4,3,4,31,9.771
53170,36,3,36,1,0,0,0,53,51854.0,3,17,24,2,0,0,0,18,27,0.0
1143,39,8,39,1,0,0,0,59,21542.0,6,39,48,1,1,0,0,17,22,0.0
10584,40,14,40,1,0,0,0,46,31853.0,7,10,12,4,1,0,0,11,42,0.0
65164,45,14,45,0,0,0,0,54,55975.0,2,39,48,2,0,2,1,7,37,8.926
31256,39,7,39,0,0,0,0,55,41759.0,7,26,36,2,0,2,1,8,35,7.716
93099,33,8,33,0,0,0,0,46,66958.0,5,26,36,4,1,2,1,9,43,9.789
27309,27,0,27,0,0,0,0,56,40697.0,5,19,24,2,0,0,0,10,33,0.0
56642,22,0,22,0,0,0,0,62,53433.0,2,17,24,1,5,0,0,13,23,0.0
3192,26,0,26,0,0,0,0,48,26144.0,4,18,24,3,0,1,1,14,36,9.049
33788,36,10,36,1,0,0,0,61,42570.0,4,23,24,1,0,2,1,14,23,11.499
56772,35,5,35,1,0,0,0,47,53585.0,6,16,24,3,1,0,0,14,37,0.0
7259,36,6,36,1,0,0,0,50,29713.0,3,34,36,3,1,4,1,18,31,9.606
37786,35,5,35,1,0,0,0,62,45262.0,6,17,24,1,1,6,21,6,31,27.752
40641,25,0,25,0,0,0,0,52,46509.0,3,18,24,3,0,0,0,10,37,0.0
6984,61,33,61,0,0,0,0,63,29092.0,5,14,24,1,2,0,0,13,22,0.0
43213,49,22,49,0,0,0,0,54,47057.0,5,-4,0,2,0,0,0,12,33,0.0
26183,42,11,42,0,0,0,0,58,39872.0,6,37,48,2,3,0,0,8,33,0.0
9487,30,0,30,0,0,0,0,45,31057.0,5,34,36,4,0,2,1,12,41,7.527
80117,49,21,49,1,0,0,0,61,61880.0,2,40,48,1,0,3,1,14,23,9.736
59276,32,1,32,1,0,0,0,31,54773.0,3,35,48,6,0,0,0,13,54,0.0
35079,28,0,28,0,0,0,0,38,43296.0,4,29,36,5,0,2,1,11,50,8.488999999999999
5135,26,0,26,1,0,0,0,47,27207.0,5,-6,0,3,3,0,0,18,34,0.0
50817,34,5,34,0,0,0,0,63,50970.0,2,15,24,1,2,3,2,7,28,8.687000000000001
332,40,13,40,1,0,0,0,62,17751.0,4,7,12,1,0,2,1,10,27,12.106
11877,18,0,18,1,0,1,0,64,32075.0,3,12,24,0,6,3,2,5,30,9.396
43265,39,8,39,0,0,0,0,52,47102.0,4,-1,0,3,2,0,0,9,37,0.0
56318,20,0,20,0,0,0,0,41,53336.0,6,12,24,4,1,0,0,17,41,0.0
21436,36,0,36,1,0,0,0,62,38004.0,6,6,12,1,0,5,2,11,25,9.599
60863,62,33,62,1,0,0,0,54,55307.0,5,29,36,2,0,4,2,12,33,9.093
46482,34,9,34,1,0,0,0,49,48497.0,2,22,24,3,0,2,1,11,39,9.359
17640,48,18,48,1,0,0,0,47,35403.0,2,30,36,3,1,3,1,10,41,7.736000000000001
35549,42,18,42,0,0,0,0,64,44015.0,5,40,48,1,6,3,1,13,22,8.692
45749,29,1,29,0,0,0,0,48,48002.0,2,24,36,3,0,0,0,7,43,0.0
2691,39,11,39,0,0,0,0,46,25233.0,5,29,36,4,1,4,1,17,36,10.716
6014,25,0,25,0,0,0,0,55,28316.0,6,-1,0,2,0,0,0,13,31,0.0
21010,30,0,30,0,0,0,0,53,37816.0,4,29,36,3,0,4,2,11,35,9.899
60897,41,10,41,1,0,0,0,58,55349.0,7,15,24,1,1,4,2,7,34,8.325
4584,46,20,46,1,0,0,0,60,26957.0,2,7,12,1,0,3,1,12,27,12.894
25476,60,33,60,1,0,0,0,56,39848.0,2,-5,0,2,2,1,0,5,37,0.0
20305,42,11,42,0,0,0,0,51,37501.0,4,36,48,3,0,0,0,5,42,0.0
38668,53,21,53,0,0,0,0,67,45478.0,5,27,36,0,0,0,0,16,16,0.0
2306,34,10,34,1,0,0,0,48,24688.0,2,7,12,3,0,0,0,6,44,0.0
46070,33,1,33,1,0,0,0,55,48324.0,6,34,36,2,0,2,1,7,36,12.116
93800,42,12,42,0,0,0,0,52,67374.0,7,6,12,3,0,3,2,10,36,11.855
60671,67,39,67,1,0,0,0,56,55266.0,1,32,36,2,0,0,0,6,36,0.0
38284,60,28,60,0,0,0,0,76,45431.0,1,-3,0,0,0,0,0,7,16,0.0
46665,52,21,52,1,0,1,0,50,48614.0,1,32,36,3,1,0,0,14,34,0.0
70108,49,23,49,1,0,0,0,58,57530.0,2,21,24,1,0,4,3,15,26,9.466000000000001
30775,27,0,27,0,0,0,0,66,41569.0,2,-2,0,0,1,0,0,10,23,0.0
17199,46,17,46,0,0,0,0,59,35338.0,5,21,24,2,2,3,13,5,35,19.65
49178,74,46,74,0,0,0,0,54,50242.0,1,41,48,2,0,2,1,11,33,11.022
100544,53,22,53,1,0,0,0,37,69625.0,6,18,24,5,0,5,4,15,46,13.654000000000002
34639,27,0,27,0,0,0,0,45,43113.0,2,31,36,4,1,0,0,14,39,0.0
43209,45,13,45,0,0,0,0,55,47146.0,4,34,36,2,2,0,0,8,35,0.0
13145,49,18,49,0,0,0,0,61,32411.0,3,33,36,1,0,0,0,8,29,0.0
25328,52,23,52,1,0,0,0,54,39674.0,4,34,36,2,0,0,0,7,37,0.0
54027,20,0,20,1,0,0,0,66,52377.0,5,19,24,0,0,4,3,8,25,11.07
19271,36,7,36,1,0,0,0,67,36404.0,2,30,36,0,0,2,1,7,25,11.953
5011,41,12,41,1,0,0,0,68,26980.0,4,39,48,0,1,0,0,7,24,0.0
31851,24,0,24,1,0,0,0,48,41963.0,5,39,48,3,0,3,1,14,36,12.382
53960,21,0,21,0,0,0,0,59,52372.0,7,12,24,1,1,5,3,8,31,10.786
28763,39,12,39,1,0,0,0,55,41018.0,2,40,48,2,2,4,12,8,35,18.521
29713,35,9,35,0,0,0,0,54,41117.0,5,-4,0,2,0,0,0,8,36,0.0
109007,43,11,43,1,0,0,0,50,71793.0,4,18,24,3,0,4,7,11,37,13.349
21751,24,0,24,0,0,0,0,57,38012.0,5,-6,0,2,2,0,0,9,33,0.0
4176,42,13,42,1,0,0,0,39,26993.0,3,12,24,5,0,4,2,16,43,8.478
21688,47,22,47,1,0,0,0,57,38040.0,6,16,24,2,1,0,0,8,34,0.0
16217,19,0,19,0,0,0,0,57,34996.0,2,22,24,2,1,5,2,10,32,9.02
44197,39,7,39,0,0,0,0,45,47971.0,2,41,48,4,0,4,2,20,33,8.748
41968,34,7,34,1,0,0,0,57,46618.0,6,35,36,2,0,3,1,10,32,7.985
12831,48,18,48,1,0,0,0,74,32296.0,7,30,36,0,1,0,0,12,13,0.0
50525,43,15,43,1,0,0,0,56,50892.0,4,11,12,2,2,0,0,9,34,0.0
21970,73,43,73,1,0,0,0,59,37995.0,2,5,12,1,0,0,0,14,25,0.0
40551,37,8,37,0,0,0,0,48,46156.0,7,14,24,3,0,0,0,9,42,0.0
12698,30,3,30,1,0,0,0,67,32181.0,3,29,36,0,0,6,3,7,24,10.23
57620,52,23,52,1,0,0,0,38,53984.0,4,22,24,5,1,0,0,18,43,0.0
7849,44,13,44,0,0,0,0,39,30037.0,7,18,24,5,1,0,0,16,44,0.0
44073,30,1,30,1,0,0,0,62,47999.0,4,5,12,1,0,0,0,6,31,0.0
10989,41,9,41,1,0,0,0,62,31924.0,5,22,24,1,0,6,3,14,22,11.690999999999999
9070,29,0,29,1,0,0,0,48,31045.0,4,40,48,3,0,0,0,14,36,0.0
34942,50,20,50,0,0,0,0,53,43274.0,6,33,36,3,0,0,0,13,33,0.0
33718,38,9,38,1,0,0,0,43,42644.0,4,12,24,4,1,3,2,12,43,9.241
22232,30,0,30,0,0,0,0,52,38127.0,5,13,24,2,1,0,0,8,38,0.0
55222,67,37,67,0,0,0,0,71,52695.0,3,-1,0,0,0,1,0,10,17,0.0
20678,52,19,52,1,0,0,0,45,37519.0,5,37,48,4,0,4,2,12,41,8.527000000000001
17489,37,3,37,1,0,0,0,59,35447.0,4,24,36,1,0,3,1,10,30,8.326
33098,33,6,33,0,0,0,0,68,42411.0,7,34,36,0,1,0,20,10,20,26.89
5510,29,2,29,0,0,0,0,58,28141.0,3,33,36,2,1,0,0,10,31,0.0
42667,41,7,41,1,0,0,0,33,46766.0,6,22,24,6,1,4,2,17,49,12.927999999999999
100766,35,6,35,0,0,0,0,48,69620.0,5,26,36,3,2,3,2,12,38,10.004
30386,35,6,35,1,0,0,0,35,41270.0,7,7,12,5,0,0,0,10,53,0.0
14651,61,28,61,1,0,0,0,61,33912.0,6,24,36,1,0,0,0,20,18,0.0
72044,30,0,30,0,0,0,0,64,58569.0,7,11,24,1,1,6,3,8,27,11.356
17640,48,18,48,1,0,0,0,47,35403.0,2,30,36,3,1,3,1,10,41,7.736000000000001
53251,47,17,47,0,0,0,0,47,51932.0,2,22,24,4,1,0,0,13,39,0.0
7320,42,13,42,1,0,0,0,69,29784.0,6,24,36,0,0,3,2,9,21,10.236
62127,40,11,40,1,0,0,0,55,55352.0,5,32,36,2,0,0,0,9,35,0.0
15668,12,0,12,1,0,0,0,59,34800.0,4,24,36,1,3,0,0,9,30,0.0
8468,50,22,50,0,0,0,0,56,30546.0,5,38,48,2,1,3,2,16,26,9.075
60582,54,24,54,0,0,0,0,55,55287.0,4,16,24,2,0,0,0,12,32,0.0
40297,36,6,36,0,0,1,0,61,46067.0,2,41,48,1,4,6,3,4,34,11.919
19707,68,38,68,1,0,0,0,41,36863.0,6,24,36,4,0,0,0,11,47,0.0
58829,18,0,18,1,0,0,0,54,54609.0,2,19,24,2,0,0,14,7,38,20.613000000000003
29766,39,10,39,1,0,0,0,55,41060.0,6,-3,0,2,1,0,0,8,35,0.0
6424,37,7,37,1,0,0,0,69,28252.0,2,12,24,0,0,2,1,5,24,10.056000000000001
27775,45,18,45,0,0,0,0,44,40941.0,2,28,36,4,1,0,0,16,38,0.0
12958,26,0,26,0,0,0,0,55,32436.0,7,27,36,2,0,4,1,14,30,8.658999999999999
54569,51,27,51,0,0,0,0,44,52555.0,3,-4,0,4,0,0,0,10,44,0.0
37001,44,12,44,0,0,0,0,42,44736.0,5,37,48,4,3,2,1,18,39,11.797
21470,21,0,21,0,0,0,0,59,38011.0,4,10,12,1,5,2,1,14,25,8.549
29318,49,16,49,0,0,0,0,69,41148.0,3,-3,0,0,0,1,0,2,27,0.0
18783,35,7,35,1,0,1,0,65,35900.0,5,14,24,0,2,2,1,8,25,7.936
53745,46,13,46,1,0,0,0,63,52228.0,6,29,36,1,5,1,1,5,31,8.302
4379,44,14,44,0,0,0,0,68,27037.0,6,18,24,0,1,0,0,8,23,0.0
62288,66,37,66,1,0,1,0,31,55469.0,1,21,24,6,0,0,0,13,54,0.0
20501,32,1,32,0,0,0,0,57,37520.0,2,32,36,2,0,4,2,11,31,8.612
22346,51,21,51,0,0,0,0,52,38117.0,4,27,36,3,4,5,2,15,31,8.978
37414,30,2,30,0,0,0,0,53,44952.0,3,31,36,3,4,6,1,15,30,7.782
1105,42,12,42,1,0,0,0,56,21355.0,7,31,36,2,5,0,0,7,36,0.0
41282,46,18,46,1,0,0,0,60,46573.0,2,29,36,2,2,0,0,14,24,0.0
6961,55,25,55,1,0,0,0,57,29115.0,2,-1,0,2,0,0,0,6,36,0.0
44758,23,0,23,1,0,0,0,60,47963.0,6,22,24,1,1,0,7,8,30,13.798
28404,24,0,24,0,0,0,0,37,41039.0,7,27,36,5,1,0,0,20,42,0.0
15185,43,19,43,1,0,0,0,64,34116.0,4,29,36,1,2,6,2,13,22,12.267999999999999
53453,46,20,46,1,0,0,0,72,51891.0,6,17,24,0,0,2,1,11,15,8.766
59655,50,19,50,1,0,0,0,60,54882.0,6,30,36,1,0,0,0,9,29,0.0
49795,36,10,36,1,0,0,0,68,50581.0,6,-2,0,0,0,1,0,13,17,0.0
14960,27,0,27,0,0,0,0,32,33884.0,2,32,36,6,0,3,1,20,46,11.812000000000001
34065,39,6,39,0,0,0,0,57,42740.0,6,38,48,2,2,5,2,11,30,11.424000000000001
10634,19,0,19,0,0,0,0,55,31914.0,2,-1,0,2,2,0,0,9,35,0.0
55963,41,10,41,1,0,0,0,45,53239.0,6,22,24,4,4,3,1,18,35,10.982000000000001
27247,32,3,32,0,0,0,0,42,40644.0,2,9,12,4,0,0,0,20,36,0.0
45819,18,0,18,1,0,0,0,48,48077.0,5,-2,0,3,2,1,0,11,40,0.0
33752,36,12,36,0,0,0,0,61,42605.0,5,28,36,1,1,0,0,15,23,0.0
42166,43,13,43,0,0,0,0,59,46643.0,3,9,12,1,0,0,0,9,31,0.0
24783,38,4,38,0,0,0,0,45,39274.0,6,16,24,4,5,2,1,9,45,11.899000000000001
44713,51,26,51,0,0,0,0,57,48037.0,6,14,24,2,1,0,0,6,35,0.0
103151,48,18,48,1,0,0,0,65,70689.0,6,34,36,1,0,3,12,11,23,19.167
48350,30,0,30,1,0,0,0,39,49832.0,2,-2,0,5,1,0,0,14,46,0.0
30447,24,0,24,0,0,0,0,67,41304.0,4,28,36,0,0,5,5,7,24,13.446
29303,36,9,36,1,0,0,0,56,41064.0,6,40,48,2,0,5,3,15,28,9.895
38586,41,9,41,1,0,0,0,53,45458.0,7,39,48,2,4,0,0,10,35,0.0
58141,41,11,41,0,0,0,0,56,54418.0,4,24,36,2,2,0,0,16,26,0.0
36667,39,9,39,0,0,0,0,52,44364.0,4,41,48,3,0,3,2,7,39,9.356
22010,53,24,53,1,0,0,0,56,38015.0,5,40,48,2,1,4,2,14,28,8.967
45353,36,10,36,1,0,0,0,42,48031.0,5,11,12,4,2,2,2,14,42,10.937000000000001
7584,31,2,31,0,0,0,0,47,29865.0,6,36,48,4,1,4,2,7,45,11.056
6964,41,7,41,0,0,0,0,65,29057.0,7,0,12,1,0,0,0,4,29,0.0
54542,51,19,51,1,0,0,0,57,52566.0,3,8,12,2,2,2,1,14,28,7.566
52470,43,15,43,1,0,0,0,60,51509.0,4,14,24,1,0,0,0,8,31,0.0
56266,57,27,57,0,0,0,0,52,53346.0,2,-2,0,3,3,0,0,12,34,0.0
48100,33,3,33,0,0,0,0,31,49678.0,2,40,48,6,1,3,2,26,42,9.089
31831,48,18,48,1,0,0,0,55,42021.0,5,-1,0,2,1,1,0,7,37,0.0
47743,50,18,50,1,0,0,0,61,49201.0,3,22,24,1,4,1,1,10,27,7.6160000000000005
49683,32,5,32,1,0,0,0,59,50638.0,5,29,36,2,1,0,0,7,33,0.0
46209,50,19,50,0,0,0,0,54,48306.0,2,20,24,2,0,0,0,10,34,0.0
12990,48,20,48,1,0,1,0,63,32433.0,1,6,12,1,0,0,0,8,28,0.0
31128,41,13,41,0,0,0,0,64,41770.0,6,-3,0,1,1,0,0,11,23,0.0
29678,35,4,35,1,0,0,0,68,41111.0,3,40,48,0,0,5,2,12,19,10.065
55858,31,2,31,1,0,0,0,57,53188.0,3,29,36,2,2,5,21,13,29,27.641
35071,44,13,44,0,0,0,0,60,43349.0,3,29,36,1,1,2,1,10,29,8.496
44947,30,0,30,1,0,0,0,52,47958.0,4,-5,0,3,0,0,0,14,32,0.0
60524,54,24,54,0,0,0,0,61,55104.0,3,15,24,1,1,0,0,3,35,0.0
23936,32,1,32,0,0,0,0,64,38810.0,2,40,48,0,7,5,1,5,29,8.082
33827,56,23,56,1,0,0,0,42,42613.0,2,40,48,4,2,4,3,16,40,9.758
50383,26,0,26,0,0,0,0,57,50873.0,6,19,24,2,0,3,1,11,31,10.436
20156,38,6,38,0,0,0,0,41,37314.0,7,-4,0,4,1,0,0,13,44,0.0
60033,45,16,45,1,0,0,0,56,54863.0,7,22,24,2,1,3,1,9,33,9.402000000000001
32766,34,6,34,1,0,0,0,70,42348.0,2,-6,0,0,3,0,0,6,22,0.0
53012,45,16,45,0,0,0,0,52,51836.0,3,29,36,2,1,3,1,8,39,12.082
8218,34,5,34,0,0,0,0,37,30200.0,4,12,24,5,0,0,0,13,49,0.0
2611,47,19,47,1,0,0,0,62,25088.0,2,0,12,1,0,0,0,10,26,0.0
62876,32,4,32,1,0,0,0,54,55648.0,6,22,24,2,2,1,1,15,30,9.016
30337,30,2,30,0,0,0,0,40,41347.0,3,9,12,5,0,0,0,12,47,0.0
62214,40,9,40,0,0,0,0,58,55523.0,7,31,36,2,4,3,2,10,31,9.294
41349,48,21,48,1,0,0,0,49,46557.0,6,-4,0,3,1,0,0,11,39,0.0
4290,34,6,34,1,0,0,0,69,26958.0,2,38,48,0,1,0,0,10,19,0.0
58177,48,20,48,1,0,0,0,55,54369.0,3,-5,0,2,0,0,0,9,35,0.0
5938,28,1,28,0,0,0,0,60,28270.0,6,29,36,1,0,3,2,10,28,8.342
20917,38,9,38,0,0,0,0,28,37653.0,4,15,24,7,2,0,0,20,50,0.0
39519,49,22,49,0,0,0,0,56,45772.0,5,27,36,2,1,0,0,14,28,0.0
46139,73,37,73,0,0,1,0,54,48302.0,1,29,36,2,1,0,0,13,31,0.0
38062,18,0,18,0,0,1,0,54,45428.0,7,12,24,2,1,3,1,11,33,7.992000000000001
11696,50,19,50,1,0,0,0,55,31970.0,5,14,24,2,3,2,2,13,30,12.445
33856,40,12,40,1,0,0,0,43,42649.0,7,5,12,4,0,1,1,16,40,10.749
15189,42,10,42,0,0,0,0,34,34122.0,2,-3,0,6,0,0,0,10,54,0.0
1437,54,25,54,0,0,0,0,50,22757.0,2,23,36,3,0,0,0,10,39,0.0
42776,40,8,40,1,0,0,0,63,46755.0,7,22,24,1,1,3,3,8,28,10.594000000000001
24159,31,1,31,1,0,0,0,65,38876.0,3,31,36,0,2,0,0,13,21,0.0
61496,29,0,29,0,0,0,0,52,55275.0,3,22,24,3,0,1,1,9,37,7.899
3655,33,5,33,0,0,0,0,50,26310.0,6,13,24,3,0,3,1,9,39,10.852
54984,48,19,48,1,0,0,0,43,52629.0,4,7,12,4,3,3,3,17,38,11.725999999999999
35377,62,32,62,0,0,0,0,51,43799.0,4,20,24,3,1,0,0,10,38,0.0
60737,35,2,35,1,0,0,0,58,55325.0,3,0,12,2,2,0,0,10,31,0.0
33383,35,7,35,0,0,0,0,56,42461.0,4,36,48,2,1,0,0,11,32,0.0
55402,29,0,29,0,0,0,0,61,52836.0,5,23,36,1,1,0,0,5,32,0.0
46785,38,11,38,0,0,0,0,42,48625.0,5,39,48,4,3,0,0,14,42,0.0
13726,48,21,48,1,0,0,0,60,33051.0,4,20,24,1,1,0,0,12,27,0.0
48744,59,27,59,0,0,0,0,57,50098.0,4,7,12,2,2,2,2,12,29,10.789000000000001
29330,41,12,41,0,0,0,0,60,41100.0,3,23,36,1,0,0,0,8,30,0.0
25564,43,15,43,0,0,0,0,46,39774.0,5,-5,0,4,1,0,0,6,46,0.0
110243,46,15,46,0,0,0,0,54,73097.0,5,33,36,2,0,3,28,20,24,35.105
9999,23,0,23,0,0,0,0,56,31547.0,6,39,48,2,0,2,2,8,35,8.87
36909,34,2,34,1,0,0,0,48,44621.0,5,39,48,3,0,4,2,11,39,8.345
61017,39,10,39,1,0,0,0,55,55281.0,4,32,36,2,0,4,2,11,32,12.213
54824,34,6,34,1,0,0,0,41,52631.0,2,16,24,4,0,5,3,15,43,10.277000000000001
6447,57,28,57,1,0,0,0,47,28371.0,6,-3,0,3,1,0,0,16,35,0.0
21761,51,25,51,1,0,0,0,62,37987.0,3,34,36,1,2,2,4,13,23,11.198
32716,45,15,45,0,0,0,0,65,42320.0,4,22,24,0,1,3,2,17,16,9.751
56902,36,7,36,0,0,0,0,54,53591.0,6,-3,0,2,0,1,0,23,22,0.0
21589,36,8,36,0,0,0,0,49,37993.0,5,11,24,3,1,0,0,8,41,0.0
45902,45,14,45,1,0,0,0,56,48066.0,5,33,36,2,0,0,0,7,36,0.0
25018,32,6,32,0,0,0,0,48,39267.0,7,24,36,3,0,0,0,11,39,0.0
23942,22,0,22,1,0,0,0,63,38837.0,2,18,24,1,1,0,0,8,28,0.0
32546,22,0,22,0,0,0,0,57,42151.0,3,33,36,2,1,0,0,6,35,0.0
9616,33,5,33,1,0,0,0,57,31329.0,5,31,36,2,0,2,2,7,34,9.266
33698,57,26,57,1,0,0,0,60,42599.0,5,33,36,1,0,4,1,19,20,8.682
11381,47,17,47,0,0,0,0,47,31956.0,2,21,24,3,0,0,0,11,41,0.0
11425,28,2,28,1,0,0,0,57,32046.0,6,12,24,2,0,2,1,13,29,10.989
62813,37,6,37,1,0,0,0,73,55552.0,6,22,24,0,0,0,0,8,17,0.0
21664,33,6,33,0,0,0,0,58,37957.0,7,41,48,2,0,5,2,13,28,10.745999999999999
33488,45,12,45,0,0,0,0,63,42463.0,6,22,24,1,1,1,1,6,30,12.799000000000001
31270,38,9,38,0,0,0,0,47,41804.0,3,37,48,3,2,0,0,9,43,0.0
38001,57,27,57,0,0,0,0,69,45351.0,1,15,24,0,0,6,20,13,17,26.683000000000003
44177,47,18,47,0,0,1,0,26,47988.0,3,21,24,7,1,0,0,22,50,0.0
53169,33,2,33,0,0,0,0,60,51926.0,7,20,24,1,2,2,1,11,28,9.392000000000001
55598,28,0,28,0,0,0,0,51,53236.0,7,17,24,3,0,0,0,17,30,0.0
3316,28,0,28,1,0,0,0,50,26079.0,6,34,36,3,1,1,1,10,39,7.816
41542,51,19,51,0,0,0,0,60,46592.0,3,30,36,1,0,1,1,9,29,7.8389999999999995
57971,49,22,49,1,0,0,0,66,54334.0,6,-4,0,0,0,0,0,7,25,0.0
15547,41,14,41,0,0,0,0,50,34703.0,3,23,24,3,3,2,1,16,33,11.682
44546,44,16,44,0,0,0,0,52,47984.0,4,13,24,3,0,4,3,11,36,10.755
60607,51,20,51,0,0,0,0,63,55315.0,3,38,48,1,0,0,0,10,26,0.0
16958,32,4,32,1,0,0,0,44,35284.0,7,22,24,4,0,5,3,20,35,9.291
7836,22,0,22,0,0,0,0,42,30024.0,2,22,24,4,1,3,1,14,43,8.969
20061,41,13,41,0,0,0,0,62,37248.0,6,36,48,1,0,2,1,10,27,11.155999999999999
115059,31,0,31,1,0,0,0,56,77086.0,6,5,12,2,0,3,17,9,33,23.971
22332,43,14,43,1,0,0,0,47,38060.0,6,12,24,3,2,3,17,13,39,23.689
51737,40,10,40,0,0,0,0,58,51260.0,3,28,36,2,1,0,14,12,28,21.736
54594,42,11,42,1,0,0,0,51,52627.0,6,10,12,3,0,2,1,11,36,11.366
16787,25,0,25,0,0,0,0,61,35339.0,5,-3,0,1,0,0,0,7,31,0.0
26360,50,18,50,0,0,0,0,59,39948.0,5,38,48,2,1,0,0,15,25,0.0
15814,20,0,20,1,0,0,0,58,34848.0,7,34,36,2,7,3,1,21,20,12.386
54337,38,10,38,0,0,0,0,56,52472.0,2,15,24,2,0,2,1,10,32,12.599
43667,45,10,45,0,0,0,0,57,47390.0,3,29,36,2,0,3,2,11,30,11.784
47154,44,10,44,0,0,0,0,33,48707.0,7,39,48,6,1,3,2,9,56,10.485
34289,39,14,39,1,0,0,0,52,42678.0,7,5,12,3,3,0,0,11,35,0.0
61014,35,7,35,1,0,0,0,55,55281.0,4,22,24,2,1,5,3,11,32,9.43
49297,41,10,41,1,0,0,0,55,50227.0,5,19,24,2,2,2,2,10,34,11.139000000000001
560,16,0,16,1,0,0,0,43,18762.0,4,29,36,4,2,5,3,12,44,9.862
4035,41,11,41,1,0,0,0,67,26833.0,5,28,36,0,0,4,2,10,22,10.634
30661,29,0,29,1,0,0,0,63,41532.0,4,10,12,1,1,4,3,14,22,9.899
6327,32,1,32,1,0,0,0,61,28277.0,3,12,24,1,0,1,1,13,24,11.512
34982,37,6,37,0,1,0,0,75,43289.0,7,35,36,0,0,0,0,13,10,0.0
21723,34,9,34,0,0,0,0,55,37957.0,7,41,48,2,0,4,1,6,37,12.315999999999999
62851,38,9,38,1,0,0,0,36,55631.0,3,28,36,5,3,0,0,9,54,0.0
